lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha,count_leads,count_sales,%_meta_ancancada
39,185,1,2077-01-27,Quarta-feira,3.7,True,21.0,4.0,1.081081081081081
39,185,1,2077-01-28,Quinta-feira,3.7,True,0.0,0.0,0.0
39,185,1,2077-01-29,Sexta-feira,0.0,False,26.0,0.0,
39,185,1,2077-01-30,Sábado,3.7,True,0.0,0.0,0.0
39,185,1,2077-01-31,Domingo,0.0,False,20.0,0.0,
49,186,4,2077-01-01,Sexta-feira,4.625,True,0.0,0.0,0.0
49,186,4,2077-01-02,Sábado,0.0,False,0.0,0.0,
49,186,4,2077-01-03,Domingo,0.0,False,28.0,0.0,
49,186,4,2077-01-04,Segunda-feira,4.625,True,19.0,4.0,0.8648648648648649
49,186,4,2077-01-05,Terça-feira,4.625,True,22.0,4.0,0.8648648648648649
49,186,4,2077-01-06,Quarta-feira,4.625,True,23.0,5.0,1.0810810810810811
49,186,4,2077-01-07,Quinta-feira,4.625,True,18.0,3.0,0.6486486486486487
49,186,4,2077-01-08,Sexta-feira,4.625,True,0.0,0.0,0.0
49,186,4,2077-01-09,Sábado,0.0,False,0.0,0.0,
49,186,4,2077-01-10,Domingo,0.0,False,15.0,0.0,
49,186,4,2077-01-11,Segunda-feira,4.625,True,23.0,5.0,1.0810810810810811
49,186,4,2077-01-12,Terça-feira,4.625,True,20.0,4.0,0.8648648648648649
49,186,4,2077-01-13,Quarta-feira,4.625,True,23.0,4.0,0.8648648648648649
49,186,4,2077-01-14,Quinta-feira,4.625,True,22.0,4.0,0.8648648648648649
49,186,4,2077-01-15,Sexta-feira,4.625,True,0.0,0.0,0.0
49,186,4,2077-01-16,Sábado,0.0,False,0.0,0.0,
49,186,4,2077-01-17,Domingo,0.0,False,17.0,0.0,
49,186,4,2077-01-18,Segunda-feira,4.625,True,28.0,6.0,1.2972972972972974
49,186,4,2077-01-19,Terça-feira,4.625,True,17.0,3.0,0.6486486486486487
49,186,4,2077-01-20,Quarta-feira,4.625,True,21.0,4.0,0.8648648648648649
49,186,4,2077-01-21,Quinta-feira,4.625,True,18.0,3.0,0.6486486486486487
49,186,4,2077-01-22,Sexta-feira,4.625,True,0.0,0.0,0.0
49,186,4,2077-01-23,Sábado,0.0,False,0.0,0.0,
49,186,4,2077-01-24,Domingo,0.0,False,0.0,0.0,
49,186,4,2077-01-25,Segunda-feira,4.625,True,25.0,5.0,1.0810810810810811
49,186,4,2077-01-26,Terça-feira,4.625,True,22.0,4.0,0.8648648648648649
49,186,4,2077-01-27,Quarta-feira,4.625,True,24.0,5.0,1.0810810810810811
49,186,4,2077-01-28,Quinta-feira,4.625,True,18.0,3.0,0.6486486486486487
49,186,4,2077-01-29,Sexta-feira,4.625,True,0.0,0.0,0.0
49,186,4,2077-01-30,Sábado,0.0,False,0.0,0.0,
49,186,4,2077-01-31,Domingo,0.0,False,21.0,0.0,
52,187,5,2077-01-01,Sexta-feira,0.0,False,25.0,0.0,
52,187,5,2077-01-02,Sábado,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-03,Domingo,0.0,False,23.0,0.0,
52,187,5,2077-01-04,Segunda-feira,3.9000000000000004,True,16.0,3.0,0.7692307692307692
52,187,5,2077-01-05,Terça-feira,3.9000000000000004,True,30.0,6.0,1.5384615384615383
52,187,5,2077-01-06,Quarta-feira,3.9000000000000004,True,21.0,4.0,1.0256410256410255
52,187,5,2077-01-07,Quinta-feira,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-08,Sexta-feira,0.0,False,19.0,0.0,
52,187,5,2077-01-09,Sábado,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-10,Domingo,0.0,False,17.0,0.0,
52,187,5,2077-01-11,Segunda-feira,3.9000000000000004,True,24.0,5.0,1.282051282051282
52,187,5,2077-01-12,Terça-feira,3.9000000000000004,True,21.0,4.0,1.0256410256410255
52,187,5,2077-01-13,Quarta-feira,3.9000000000000004,True,22.0,4.0,1.0256410256410255
52,187,5,2077-01-14,Quinta-feira,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-15,Sexta-feira,0.0,False,17.0,0.0,
52,187,5,2077-01-16,Sábado,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-17,Domingo,0.0,False,24.0,0.0,
52,187,5,2077-01-18,Segunda-feira,3.9000000000000004,True,30.0,6.0,1.5384615384615383
52,187,5,2077-01-19,Terça-feira,3.9000000000000004,True,21.0,4.0,1.0256410256410255
52,187,5,2077-01-20,Quarta-feira,3.9000000000000004,True,24.0,5.0,1.282051282051282
52,187,5,2077-01-21,Quinta-feira,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-22,Sexta-feira,0.0,False,30.0,0.0,
52,187,5,2077-01-23,Sábado,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-24,Domingo,0.0,False,0.0,0.0,
52,187,5,2077-01-25,Segunda-feira,3.9000000000000004,True,15.0,3.0,0.7692307692307692
52,187,5,2077-01-26,Terça-feira,3.9000000000000004,True,12.0,2.0,0.5128205128205128
52,187,5,2077-01-27,Quarta-feira,3.9000000000000004,True,23.0,4.0,1.0256410256410255
52,187,5,2077-01-28,Quinta-feira,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-29,Sexta-feira,0.0,False,21.0,0.0,
52,187,5,2077-01-30,Sábado,3.9000000000000004,True,0.0,0.0,0.0
52,187,5,2077-01-31,Domingo,0.0,False,34.0,0.0,
32,188,2,2077-01-01,Sexta-feira,4.07,True,21.0,4.0,0.9828009828009827
32,188,2,2077-01-02,Sábado,4.07,True,24.0,5.0,1.2285012285012284
32,188,2,2077-01-03,Domingo,4.07,True,19.0,4.0,0.9828009828009827
32,188,2,2077-01-04,Segunda-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-05,Terça-feira,0.0,False,21.0,0.0,
32,188,2,2077-01-06,Quarta-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-07,Quinta-feira,0.0,False,29.0,0.0,
32,188,2,2077-01-08,Sexta-feira,4.07,True,27.0,5.0,1.2285012285012284
32,188,2,2077-01-09,Sábado,4.07,True,23.0,4.0,0.9828009828009827
32,188,2,2077-01-10,Domingo,4.07,True,13.0,2.0,0.49140049140049136
32,188,2,2077-01-11,Segunda-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-12,Terça-feira,0.0,False,33.0,0.0,
32,188,2,2077-01-13,Quarta-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-14,Quinta-feira,0.0,False,26.0,0.0,
32,188,2,2077-01-15,Sexta-feira,4.07,True,28.0,6.0,1.4742014742014742
32,188,2,2077-01-16,Sábado,4.07,True,23.0,4.0,0.9828009828009827
32,188,2,2077-01-17,Domingo,4.07,True,19.0,3.0,0.7371007371007371
32,188,2,2077-01-18,Segunda-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-19,Terça-feira,0.0,False,25.0,0.0,
32,188,2,2077-01-20,Quarta-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-21,Quinta-feira,0.0,False,23.0,0.0,
32,188,2,2077-01-22,Sexta-feira,4.07,True,17.0,3.0,0.7371007371007371
32,188,2,2077-01-23,Sábado,4.07,True,21.0,4.0,0.9828009828009827
32,188,2,2077-01-24,Domingo,0.0,False,0.0,0.0,
32,188,2,2077-01-25,Segunda-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-26,Terça-feira,0.0,False,18.0,0.0,
32,188,2,2077-01-27,Quarta-feira,4.07,True,0.0,0.0,0.0
32,188,2,2077-01-28,Quinta-feira,0.0,False,20.0,0.0,
32,188,2,2077-01-29,Sexta-feira,4.07,True,15.0,3.0,0.7371007371007371
32,188,2,2077-01-30,Sábado,4.07,True,22.0,4.0,0.9828009828009827
32,188,2,2077-01-31,Domingo,4.07,True,22.0,4.0,0.9828009828009827
4,189,3,2077-01-01,Sexta-feira,0.0,False,23.0,0.0,
4,189,3,2077-01-02,Sábado,4.8,True,27.0,6.0,1.25
4,189,3,2077-01-03,Domingo,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-04,Segunda-feira,0.0,False,22.0,0.0,
4,189,3,2077-01-05,Terça-feira,4.8,True,18.0,3.0,0.625
4,189,3,2077-01-06,Quarta-feira,4.8,True,25.0,5.0,1.0416666666666667
4,189,3,2077-01-07,Quinta-feira,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-08,Sexta-feira,0.0,False,20.0,0.0,
4,189,3,2077-01-09,Sábado,4.8,True,14.0,2.0,0.4166666666666667
4,189,3,2077-01-10,Domingo,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-11,Segunda-feira,0.0,False,17.0,0.0,
4,189,3,2077-01-12,Terça-feira,4.8,True,20.0,4.0,0.8333333333333334
4,189,3,2077-01-13,Quarta-feira,4.8,True,23.0,5.0,1.0416666666666667
4,189,3,2077-01-14,Quinta-feira,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-15,Sexta-feira,0.0,False,16.0,0.0,
4,189,3,2077-01-16,Sábado,4.8,True,14.0,2.0,0.4166666666666667
4,189,3,2077-01-17,Domingo,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-18,Segunda-feira,0.0,False,20.0,0.0,
4,189,3,2077-01-19,Terça-feira,4.8,True,34.0,7.0,1.4583333333333335
4,189,3,2077-01-20,Quarta-feira,4.8,True,18.0,3.0,0.625
4,189,3,2077-01-21,Quinta-feira,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-22,Sexta-feira,0.0,False,20.0,0.0,
4,189,3,2077-01-23,Sábado,4.8,True,23.0,4.0,0.8333333333333334
4,189,3,2077-01-24,Domingo,0.0,False,0.0,0.0,
4,189,3,2077-01-25,Segunda-feira,0.0,False,24.0,0.0,
4,189,3,2077-01-26,Terça-feira,4.8,True,18.0,3.0,0.625
4,189,3,2077-01-27,Quarta-feira,4.8,True,16.0,3.0,0.625
4,189,3,2077-01-28,Quinta-feira,4.8,True,0.0,0.0,0.0
4,189,3,2077-01-29,Sexta-feira,0.0,False,13.0,0.0,
4,189,3,2077-01-30,Sábado,4.8,True,20.0,4.0,0.8333333333333334
4,189,3,2077-01-31,Domingo,4.8,True,0.0,0.0,0.0
30,190,5,2077-01-01,Sexta-feira,5.2,True,19.0,4.0,0.7692307692307692
30,190,5,2077-01-02,Sábado,5.2,True,27.0,5.0,0.9615384615384615
30,190,5,2077-01-03,Domingo,5.2,True,27.0,5.0,0.9615384615384615
30,190,5,2077-01-04,Segunda-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-05,Terça-feira,0.0,False,15.0,0.0,
30,190,5,2077-01-06,Quarta-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-07,Quinta-feira,0.0,False,20.0,0.0,
30,190,5,2077-01-08,Sexta-feira,5.2,True,19.0,4.0,0.7692307692307692
30,190,5,2077-01-09,Sábado,5.2,True,19.0,4.0,0.7692307692307692
30,190,5,2077-01-10,Domingo,5.2,True,19.0,4.0,0.7692307692307692
30,190,5,2077-01-11,Segunda-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-12,Terça-feira,0.0,False,19.0,0.0,
30,190,5,2077-01-13,Quarta-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-14,Quinta-feira,0.0,False,23.0,0.0,
30,190,5,2077-01-15,Sexta-feira,5.2,True,18.0,3.0,0.5769230769230769
30,190,5,2077-01-16,Sábado,5.2,True,27.0,5.0,0.9615384615384615
30,190,5,2077-01-17,Domingo,5.2,True,18.0,3.0,0.5769230769230769
30,190,5,2077-01-18,Segunda-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-19,Terça-feira,0.0,False,24.0,0.0,
30,190,5,2077-01-20,Quarta-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-21,Quinta-feira,0.0,False,23.0,0.0,
30,190,5,2077-01-22,Sexta-feira,5.2,True,12.0,2.0,0.3846153846153846
30,190,5,2077-01-23,Sábado,5.2,True,28.0,6.0,1.1538461538461537
30,190,5,2077-01-24,Domingo,0.0,False,0.0,0.0,
30,190,5,2077-01-25,Segunda-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-26,Terça-feira,0.0,False,16.0,0.0,
30,190,5,2077-01-27,Quarta-feira,5.2,True,0.0,0.0,0.0
30,190,5,2077-01-28,Quinta-feira,0.0,False,19.0,0.0,
30,190,5,2077-01-29,Sexta-feira,5.2,True,19.0,3.0,0.5769230769230769
30,190,5,2077-01-30,Sábado,5.2,True,13.0,2.0,0.3846153846153846
30,190,5,2077-01-31,Domingo,5.2,True,21.0,4.0,0.7692307692307692
37,191,5,2077-01-01,Sexta-feira,4.8100000000000005,True,21.0,4.0,0.8316008316008315
37,191,5,2077-01-02,Sábado,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-03,Domingo,0.0,False,16.0,0.0,
37,191,5,2077-01-04,Segunda-feira,4.8100000000000005,True,16.0,3.0,0.6237006237006236
37,191,5,2077-01-05,Terça-feira,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-06,Quarta-feira,0.0,False,26.0,0.0,
37,191,5,2077-01-07,Quinta-feira,4.8100000000000005,True,16.0,3.0,0.6237006237006236
37,191,5,2077-01-08,Sexta-feira,4.8100000000000005,True,26.0,5.0,1.0395010395010393
37,191,5,2077-01-09,Sábado,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-10,Domingo,0.0,False,26.0,0.0,
37,191,5,2077-01-11,Segunda-feira,4.8100000000000005,True,22.0,4.0,0.8316008316008315
37,191,5,2077-01-12,Terça-feira,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-13,Quarta-feira,0.0,False,21.0,0.0,
37,191,5,2077-01-14,Quinta-feira,4.8100000000000005,True,26.0,5.0,1.0395010395010393
37,191,5,2077-01-15,Sexta-feira,4.8100000000000005,True,18.0,3.0,0.6237006237006236
37,191,5,2077-01-16,Sábado,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-17,Domingo,0.0,False,21.0,0.0,
37,191,5,2077-01-18,Segunda-feira,4.8100000000000005,True,10.0,1.0,0.20790020790020788
37,191,5,2077-01-19,Terça-feira,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-20,Quarta-feira,0.0,False,18.0,0.0,
37,191,5,2077-01-21,Quinta-feira,4.8100000000000005,True,24.0,5.0,1.0395010395010393
37,191,5,2077-01-22,Sexta-feira,4.8100000000000005,True,22.0,4.0,0.8316008316008315
37,191,5,2077-01-23,Sábado,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-24,Domingo,0.0,False,0.0,0.0,
37,191,5,2077-01-25,Segunda-feira,4.8100000000000005,True,21.0,4.0,0.8316008316008315
37,191,5,2077-01-26,Terça-feira,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-27,Quarta-feira,0.0,False,25.0,0.0,
37,191,5,2077-01-28,Quinta-feira,4.8100000000000005,True,15.0,2.0,0.41580041580041577
37,191,5,2077-01-29,Sexta-feira,4.8100000000000005,True,25.0,5.0,1.0395010395010393
37,191,5,2077-01-30,Sábado,4.8100000000000005,True,0.0,0.0,0.0
37,191,5,2077-01-31,Domingo,0.0,False,27.0,0.0,
23,192,4,2077-01-01,Sexta-feira,0.0,False,23.0,0.0,
23,192,4,2077-01-02,Sábado,3.75,True,25.0,5.0,1.3333333333333333
23,192,4,2077-01-03,Domingo,3.75,True,22.0,4.0,1.0666666666666667
23,192,4,2077-01-04,Segunda-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-05,Terça-feira,0.0,False,19.0,0.0,
23,192,4,2077-01-06,Quarta-feira,3.75,True,25.0,5.0,1.3333333333333333
23,192,4,2077-01-07,Quinta-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-08,Sexta-feira,0.0,False,27.0,0.0,
23,192,4,2077-01-09,Sábado,3.75,True,24.0,5.0,1.3333333333333333
23,192,4,2077-01-10,Domingo,3.75,True,18.0,3.0,0.8
23,192,4,2077-01-11,Segunda-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-12,Terça-feira,0.0,False,22.0,0.0,
23,192,4,2077-01-13,Quarta-feira,3.75,True,13.0,2.0,0.5333333333333333
23,192,4,2077-01-14,Quinta-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-15,Sexta-feira,0.0,False,24.0,0.0,
23,192,4,2077-01-16,Sábado,3.75,True,27.0,5.0,1.3333333333333333
23,192,4,2077-01-17,Domingo,3.75,True,16.0,3.0,0.8
23,192,4,2077-01-18,Segunda-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-19,Terça-feira,0.0,False,31.0,0.0,
23,192,4,2077-01-20,Quarta-feira,3.75,True,17.0,3.0,0.8
23,192,4,2077-01-21,Quinta-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-22,Sexta-feira,0.0,False,22.0,0.0,
23,192,4,2077-01-23,Sábado,3.75,True,16.0,3.0,0.8
23,192,4,2077-01-24,Domingo,0.0,False,0.0,0.0,
23,192,4,2077-01-25,Segunda-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-26,Terça-feira,0.0,False,20.0,0.0,
23,192,4,2077-01-27,Quarta-feira,3.75,True,27.0,5.0,1.3333333333333333
23,192,4,2077-01-28,Quinta-feira,3.75,True,0.0,0.0,0.0
23,192,4,2077-01-29,Sexta-feira,0.0,False,16.0,0.0,
23,192,4,2077-01-30,Sábado,3.75,True,23.0,4.0,1.0666666666666667
23,192,4,2077-01-31,Domingo,3.75,True,22.0,4.0,1.0666666666666667
39,193,1,2077-01-01,Sexta-feira,0.0,False,19.0,0.0,
39,193,1,2077-01-02,Sábado,3.7,True,25.0,5.0,1.3513513513513513
39,193,1,2077-01-03,Domingo,3.7,True,24.0,5.0,1.3513513513513513
39,193,1,2077-01-04,Segunda-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-05,Terça-feira,0.0,False,22.0,0.0,
39,193,1,2077-01-06,Quarta-feira,3.7,True,24.0,5.0,1.3513513513513513
39,193,1,2077-01-07,Quinta-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-08,Sexta-feira,0.0,False,30.0,0.0,
39,193,1,2077-01-09,Sábado,3.7,True,19.0,3.0,0.8108108108108107
39,193,1,2077-01-10,Domingo,3.7,True,30.0,6.0,1.6216216216216215
39,193,1,2077-01-11,Segunda-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-12,Terça-feira,0.0,False,16.0,0.0,
39,193,1,2077-01-13,Quarta-feira,3.7,True,27.0,6.0,1.6216216216216215
39,193,1,2077-01-14,Quinta-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-15,Sexta-feira,0.0,False,25.0,0.0,
39,193,1,2077-01-16,Sábado,3.7,True,27.0,5.0,1.3513513513513513
39,193,1,2077-01-17,Domingo,3.7,True,23.0,5.0,1.3513513513513513
39,193,1,2077-01-18,Segunda-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-19,Terça-feira,0.0,False,26.0,0.0,
39,193,1,2077-01-20,Quarta-feira,3.7,True,22.0,4.0,1.081081081081081
39,193,1,2077-01-21,Quinta-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-22,Sexta-feira,0.0,False,13.0,0.0,
39,193,1,2077-01-23,Sábado,3.7,True,24.0,5.0,1.3513513513513513
39,193,1,2077-01-24,Domingo,0.0,False,0.0,0.0,
39,193,1,2077-01-25,Segunda-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-26,Terça-feira,0.0,False,24.0,0.0,
39,193,1,2077-01-27,Quarta-feira,3.7,True,23.0,4.0,1.081081081081081
39,193,1,2077-01-28,Quinta-feira,3.7,True,0.0,0.0,0.0
39,193,1,2077-01-29,Sexta-feira,0.0,False,18.0,0.0,
39,193,1,2077-01-30,Sábado,3.7,True,28.0,6.0,1.6216216216216215
39,193,1,2077-01-31,Domingo,3.7,True,30.0,6.0,1.6216216216216215
45,194,2,2077-01-01,Sexta-feira,0.0,False,0.0,0.0,
45,194,2,2077-01-02,Sábado,0.0,False,28.0,0.0,
45,194,2,2077-01-03,Domingo,4.07,True,20.0,4.0,0.9828009828009827
45,194,2,2077-01-04,Segunda-feira,4.07,True,19.0,3.0,0.7371007371007371
45,194,2,2077-01-05,Terça-feira,4.07,True,22.0,4.0,0.9828009828009827
45,194,2,2077-01-06,Quarta-feira,4.07,True,24.0,5.0,1.2285012285012284
45,194,2,2077-01-07,Quinta-feira,4.07,True,0.0,0.0,0.0
45,194,2,2077-01-08,Sexta-feira,0.0,False,0.0,0.0,
45,194,2,2077-01-09,Sábado,0.0,False,23.0,0.0,
45,194,2,2077-01-10,Domingo,4.07,True,18.0,3.0,0.7371007371007371
45,194,2,2077-01-11,Segunda-feira,4.07,True,24.0,5.0,1.2285012285012284
45,194,2,2077-01-12,Terça-feira,4.07,True,25.0,5.0,1.2285012285012284
45,194,2,2077-01-13,Quarta-feira,4.07,True,23.0,4.0,0.9828009828009827
45,194,2,2077-01-14,Quinta-feira,4.07,True,0.0,0.0,0.0
45,194,2,2077-01-15,Sexta-feira,0.0,False,0.0,0.0,
45,194,2,2077-01-16,Sábado,0.0,False,24.0,0.0,
45,194,2,2077-01-17,Domingo,4.07,True,17.0,3.0,0.7371007371007371
45,194,2,2077-01-18,Segunda-feira,4.07,True,18.0,3.0,0.7371007371007371
45,194,2,2077-01-19,Terça-feira,4.07,True,19.0,4.0,0.9828009828009827
45,194,2,2077-01-20,Quarta-feira,4.07,True,18.0,3.0,0.7371007371007371
45,194,2,2077-01-21,Quinta-feira,4.07,True,0.0,0.0,0.0
45,194,2,2077-01-22,Sexta-feira,0.0,False,0.0,0.0,
45,194,2,2077-01-23,Sábado,0.0,False,25.0,0.0,
45,194,2,2077-01-24,Domingo,0.0,False,0.0,0.0,
45,194,2,2077-01-25,Segunda-feira,4.07,True,16.0,3.0,0.7371007371007371
45,194,2,2077-01-26,Terça-feira,4.07,True,27.0,5.0,1.2285012285012284
45,194,2,2077-01-27,Quarta-feira,4.07,True,19.0,3.0,0.7371007371007371
45,194,2,2077-01-28,Quinta-feira,4.07,True,0.0,0.0,0.0
45,194,2,2077-01-29,Sexta-feira,0.0,False,0.0,0.0,
45,194,2,2077-01-30,Sábado,0.0,False,23.0,0.0,
45,194,2,2077-01-31,Domingo,4.07,True,26.0,5.0,1.2285012285012284
15,195,1,2077-01-01,Sexta-feira,0.0,False,24.0,0.0,
15,195,1,2077-01-02,Sábado,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-03,Domingo,0.0,False,31.0,0.0,
15,195,1,2077-01-04,Segunda-feira,3.0,True,23.0,4.0,1.3333333333333333
15,195,1,2077-01-05,Terça-feira,3.0,True,21.0,4.0,1.3333333333333333
15,195,1,2077-01-06,Quarta-feira,3.0,True,26.0,5.0,1.6666666666666667
15,195,1,2077-01-07,Quinta-feira,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-08,Sexta-feira,0.0,False,24.0,0.0,
15,195,1,2077-01-09,Sábado,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-10,Domingo,0.0,False,21.0,0.0,
15,195,1,2077-01-11,Segunda-feira,3.0,True,21.0,4.0,1.3333333333333333
15,195,1,2077-01-12,Terça-feira,3.0,True,22.0,4.0,1.3333333333333333
15,195,1,2077-01-13,Quarta-feira,3.0,True,26.0,5.0,1.6666666666666667
15,195,1,2077-01-14,Quinta-feira,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-15,Sexta-feira,0.0,False,14.0,0.0,
15,195,1,2077-01-16,Sábado,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-17,Domingo,0.0,False,15.0,0.0,
15,195,1,2077-01-18,Segunda-feira,3.0,True,20.0,4.0,1.3333333333333333
15,195,1,2077-01-19,Terça-feira,3.0,True,24.0,5.0,1.6666666666666667
15,195,1,2077-01-20,Quarta-feira,3.0,True,18.0,3.0,1.0
15,195,1,2077-01-21,Quinta-feira,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-22,Sexta-feira,0.0,False,22.0,0.0,
15,195,1,2077-01-23,Sábado,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-24,Domingo,0.0,False,0.0,0.0,
15,195,1,2077-01-25,Segunda-feira,3.0,True,25.0,5.0,1.6666666666666667
15,195,1,2077-01-26,Terça-feira,3.0,True,25.0,5.0,1.6666666666666667
15,195,1,2077-01-27,Quarta-feira,3.0,True,26.0,5.0,1.6666666666666667
15,195,1,2077-01-28,Quinta-feira,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-29,Sexta-feira,0.0,False,31.0,0.0,
15,195,1,2077-01-30,Sábado,3.0,True,0.0,0.0,0.0
15,195,1,2077-01-31,Domingo,0.0,False,22.0,0.0,
43,196,2,2077-01-01,Sexta-feira,0.0,False,20.0,0.0,
43,196,2,2077-01-02,Sábado,3.3000000000000003,True,22.0,4.0,1.212121212121212
43,196,2,2077-01-03,Domingo,3.3000000000000003,True,28.0,6.0,1.8181818181818181
43,196,2,2077-01-04,Segunda-feira,3.3000000000000003,True,17.0,3.0,0.9090909090909091
43,196,2,2077-01-05,Terça-feira,3.3000000000000003,True,19.0,3.0,0.9090909090909091
43,196,2,2077-01-06,Quarta-feira,3.3000000000000003,True,0.0,0.0,0.0
43,196,2,2077-01-07,Quinta-feira,0.0,False,0.0,0.0,
43,196,2,2077-01-08,Sexta-feira,0.0,False,21.0,0.0,
43,196,2,2077-01-09,Sábado,3.3000000000000003,True,25.0,5.0,1.5151515151515151
43,196,2,2077-01-10,Domingo,3.3000000000000003,True,23.0,5.0,1.5151515151515151
43,196,2,2077-01-11,Segunda-feira,3.3000000000000003,True,28.0,6.0,1.8181818181818181
43,196,2,2077-01-12,Terça-feira,3.3000000000000003,True,22.0,4.0,1.212121212121212
43,196,2,2077-01-13,Quarta-feira,3.3000000000000003,True,0.0,0.0,0.0
43,196,2,2077-01-14,Quinta-feira,0.0,False,0.0,0.0,
43,196,2,2077-01-15,Sexta-feira,0.0,False,24.0,0.0,
43,196,2,2077-01-16,Sábado,3.3000000000000003,True,22.0,4.0,1.212121212121212
43,196,2,2077-01-17,Domingo,3.3000000000000003,True,25.0,5.0,1.5151515151515151
43,196,2,2077-01-18,Segunda-feira,3.3000000000000003,True,21.0,4.0,1.212121212121212
43,196,2,2077-01-19,Terça-feira,3.3000000000000003,True,32.0,7.0,2.121212121212121
43,196,2,2077-01-20,Quarta-feira,3.3000000000000003,True,0.0,0.0,0.0
43,196,2,2077-01-21,Quinta-feira,0.0,False,0.0,0.0,
43,196,2,2077-01-22,Sexta-feira,0.0,False,19.0,0.0,
43,196,2,2077-01-23,Sábado,3.3000000000000003,True,26.0,5.0,1.5151515151515151
43,196,2,2077-01-24,Domingo,0.0,False,0.0,0.0,
43,196,2,2077-01-25,Segunda-feira,3.3000000000000003,True,20.0,4.0,1.212121212121212
43,196,2,2077-01-26,Terça-feira,3.3000000000000003,True,24.0,5.0,1.5151515151515151
43,196,2,2077-01-27,Quarta-feira,3.3000000000000003,True,0.0,0.0,0.0
43,196,2,2077-01-28,Quinta-feira,0.0,False,0.0,0.0,
43,196,2,2077-01-29,Sexta-feira,0.0,False,24.0,0.0,
43,196,2,2077-01-30,Sábado,3.3000000000000003,True,29.0,6.0,1.8181818181818181
43,196,2,2077-01-31,Domingo,3.3000000000000003,True,19.0,3.0,0.9090909090909091
29,197,2,2077-01-01,Sexta-feira,4.4,True,0.0,0.0,0.0
29,197,2,2077-01-02,Sábado,0.0,False,18.0,0.0,
29,197,2,2077-01-03,Domingo,4.4,True,17.0,3.0,0.6818181818181818
