,Agent_ID,Date,sale_id
13289,102,2077-01-10,9edd04c32a175d1c87f8dbfebba55327
13290,102,2077-01-10,c740a1ff47c2ee2e7bd7530f4853cbf0
13291,102,2077-01-10,8ff717d6170a860a50f7f4fe1ab7921b
13292,102,2077-01-10,21ea3211c68284b0bb4cd9a2cedc524e
13293,102,2077-01-10,56f140884852f96cb0fa2c247b378358
13294,102,2077-01-11,afa806680e3179a764da5dc370cf9ee9
13295,102,2077-01-11,327efb45357264e0d764058cad59bba0
13300,102,2077-01-13,62c1b075041300455ec2b54495d93c99
13301,102,2077-01-13,e1f581b9f9af4ca9be996aa40da6759e
13302,102,2077-01-13,a4d4ec4aa3c45731396ed6e65fee40b9
13303,102,2077-01-13,4d8ab89733dd9a88f1a9d130ca675c2e
13309,102,2077-01-15,45b02e9da70144e563ddb3407d8718ae
13310,102,2077-01-15,a8fce534946205342d958571e15558df
13311,102,2077-01-15,9a0f86604fa1dc1686a0cad86a808a5c
13312,102,2077-01-15,9dd48d8df816e1b2b78a1573d0b6ce78
13313,102,2077-01-15,3d36c145f1f16c368173c437335b4acd
13314,102,2077-01-16,5410e4439f038b0cb96884b2700faad4
13315,102,2077-01-16,e1f2362693f1b502f5ebd68cbd0ad87a
13316,102,2077-01-16,98994c4349015b8585779bf0ea5b4618
13317,102,2077-01-17,a2d22c3252eb5505ba9b1899cda9dad2
13318,102,2077-01-17,631e08b59d01b18c9d5477a62647e03b
13319,102,2077-01-17,27e5b67fd10a082a605ee7d995f69eca
13320,102,2077-01-18,04adc1e3a14eb5fa654770fc7fd077b1
13321,102,2077-01-18,e430f779f7ff81de0e5b4c4f5e316672
13322,102,2077-01-18,ce81f8e75a87b17708d10a0684fbe1ec
13323,102,2077-01-18,3640536b683d5276cbe1174768aed8df
13327,102,2077-01-20,82f82644bda7a260970fbd52a4c96528
13328,102,2077-01-20,5b1add8961a1cfa07e60838ffd0f83e7
13329,102,2077-01-20,d27bf4d538d65711468835f9daef576e
13330,102,2077-01-20,30fad467b7363d55fa24b3398fdef557
13331,102,2077-01-20,f055c54d16a8cc75a8cc996511cc9a9c
13336,102,2077-01-22,ca3445d71de0ef386033037868c58d92
13337,102,2077-01-23,f1a2987a8ae3620ed2ed5462e0e80f5e
13338,102,2077-01-23,f659d005276678c0696b7f6beda66454
13339,102,2077-01-23,fdcb79e0b957d89357d51d95d40744aa
13340,102,2077-01-23,883a8869eeaf7ba467da2a945d7771e2
13344,102,2077-01-25,d481fbe55e77099eef411a60f2d36fca
13345,102,2077-01-25,57ed1337fe4fdf9c65ddaf8555a9a1bb
13346,102,2077-01-25,fd4eeaf6abdc74d8c3a37fbfbb055cd9
13350,102,2077-01-27,560a6a01a9fce179d1d3a1d8d56758a3
13351,102,2077-01-27,404a9f61135c5e33d002f3fd97350b8f
13352,102,2077-01-27,48755028069daa1926dc9a4e3d0d069c
13353,102,2077-01-27,18e8bbd4a4a899afc26a4c8a12a1c308
13360,102,2077-01-29,4c32296316cec19d27f62e4e8db15430
13361,102,2077-01-29,bb8c2a522653f0e10c557d9e7cd18784
13362,102,2077-01-29,1e5e1435c95e420a1cd34d3202769c18
13363,102,2077-01-29,c89f28fe875efcf36c8973a7f81bfbb0
13364,102,2077-01-29,b313ba040d06ef01a187e5dee391739d
13365,102,2077-01-30,81a0c4689fb7ce553a0d5c2fd19b6efd
13366,102,2077-01-30,4643dd49216b67d9c617ceb260e45684
13367,102,2077-01-30,af9ceb1e9e159d7b393a4c38c660a7cb
13368,102,2077-01-30,9b8fe41d7a9a359029570f1d2ef42440
13369,102,2077-01-31,2fedb611e8aa09832408a9b1f5677f0b
13370,102,2077-01-31,366c0196895c9eeaa75992bacac60426
13371,102,2077-01-31,234f161759ed410f2b27b505e28b63f4
13372,102,2077-01-31,4251c47fdf0b43ddd1e5bf28bc6f3dba
13373,102,2077-01-31,0a4be74a9612071c7992274538563b78
13374,103,2077-01-01,05d341cd809694e4e44660c97c11e8e4
13375,103,2077-01-01,1ca4dffd6cb96dfe66f1a044d3bb7cfb
13376,103,2077-01-01,b3aa19fe9dc706a3b4cdaa8ddb37d852
13377,103,2077-01-01,2a0744cc9d32856e3e6daf321dc69915
13378,103,2077-01-02,125af4d20f1ece003e7e5645cb909f2f
13379,103,2077-01-02,993e2921b4681af69dd9c0baeb9225e2
13380,103,2077-01-02,e2e1cbe72ab1192e395c35295763982a
13381,103,2077-01-02,8dacd3d8b9d2cd20eb244b5f745ea88e
13387,103,2077-01-05,b6121869d1d9e7fddaac06016fcb0661
13388,103,2077-01-05,b446e7f68f7a79f9de9d9f9ee9b764e8
13389,103,2077-01-05,dfdfab9941ac833a0c364aa2e608185e
13390,103,2077-01-05,2bbc1cc8fd0e5f9e0b91f01828c87814
13391,103,2077-01-06,81f89eda54f8e14777eddd0812aea85d
13392,103,2077-01-06,73a863f2ad41c7702ef74788571bf68a
13393,103,2077-01-06,159a09c517c606c8d96a6b18c6e2e4d9
13394,103,2077-01-06,d8b4cbcdeaa0e0c5d89b174b22d501f2
13395,103,2077-01-07,48fd3e91841d8619c84400e661895675
13396,103,2077-01-07,7ba5e3d6037b3d9c096399fbd3426023
13397,103,2077-01-07,4cc574cdc8da2b49b46e9bed5255cece
13398,103,2077-01-07,757deb22acbb6b1e217fc378ac78b2a4
13399,103,2077-01-08,8f94eafb14366ce488946e40d8b4694e
13400,103,2077-01-08,bb01f00daaeac676313d2031dfd1e419
13401,103,2077-01-08,7cf68b210274ef46d38b0cd76e059af6
13402,103,2077-01-08,d90d801833a681b169e4f86c64784cdd
13403,103,2077-01-09,a6ed9258d53b17bac9cfd263432af8fa
13404,103,2077-01-09,21648c94be6e9adf691ebc249fa6689c
13405,103,2077-01-09,0125141592fa9ededc665c55d9958f69
13414,103,2077-01-12,c5901b9d4264066fb9b92b3cb10d4434
13415,103,2077-01-12,1d1f05e59ddfa82248f422b49a72c2b3
13416,103,2077-01-12,9565d975e952ec21ae8131e05130036c
13417,103,2077-01-12,d0e7b521c18b09876cb7693e42880dba
13418,103,2077-01-12,d29af1fd577b037033dd1149e816d521
13419,103,2077-01-13,7436b0dc99f8aed11026252aeade1a3a
13420,103,2077-01-13,ae97cad218fc1460f367cb360f4a5461
13421,103,2077-01-13,0d2cf688695b43e2b42d77b481f71222
13422,103,2077-01-14,bfdaa03572493747c3b01ad7a0a5c973
13423,103,2077-01-14,602992b005a0329f3a6d05e27475a79f
13424,103,2077-01-14,eb17e1c03643c971ab35c22d86587541
13425,103,2077-01-15,871f70868dc7160a8e1f2d5e076fe144
13426,103,2077-01-15,54ecc28e9508fcf28363014b0d1b4eb8
13427,103,2077-01-15,360bfbe9fb2fe3f305db7b6fe1f8a4ad
13428,103,2077-01-16,1aabb3fa1280144bf946da37d00c05f1
13429,103,2077-01-16,2626669a8167ce41bb83b6b84a1b5b05
13430,103,2077-01-16,d77314b5c23c087d9b5ed587e88800d2
13431,103,2077-01-16,065982e894fcde21153454b2ea4b2a8a
13442,103,2077-01-19,16caa09647d36d0cef8fc31b1343b043
13443,103,2077-01-19,99ec8b626a47132c52969dd081cdd808
13444,103,2077-01-19,cbdf0b0d70ec00ff3d9e02bc628c01a4
13445,103,2077-01-19,e3edca0f6e68bfb76eaf26a8eb6dd94b
13446,103,2077-01-19,0cf9e05e144599e342541462a833f535
13447,103,2077-01-20,d636185169918588c20aa3583b0cf430
13448,103,2077-01-20,77da2f07ed6c94afa27b5f113bea7ebe
13449,103,2077-01-20,10b2b8698ea0385652248b0a93b86a57
13450,103,2077-01-20,14b094aef5d2df47fa9dd009b2d6ecb1
13451,103,2077-01-20,0ae12dc3676bc09a35fe6ed96926a6b5
13452,103,2077-01-21,da5da79fc8144f79ca907a04066edcd2
13453,103,2077-01-21,41da34fa4e455c4f3ec73f60665f1738
13454,103,2077-01-21,a283c2fa682d70aae6928ffd73c13363
13455,103,2077-01-22,75f023b01584c7f37883f41c2a2b91ca
13456,103,2077-01-22,92251e8665e19be62c86ff039528e16e
13457,103,2077-01-22,1cd45c346398d2ee6a71296e1fa88796
13458,103,2077-01-22,33463bc0c4fcc9398bdb211fd530afa4
13459,103,2077-01-23,c2e03087da138478aa65a194e4768a3b
13460,103,2077-01-23,9aad93328ed02110438566b1162f48b8
13461,103,2077-01-23,c2e8b74defb073cd8cf4e942136ea164
13471,103,2077-01-26,bffa67e3385cb95c2bd8c0a76d82c150
13472,103,2077-01-26,65c1700fde3e9a94cc060a7e3777287c
13473,103,2077-01-26,d86a283aedd01d5c7260bbcdb1e0e553
13474,103,2077-01-26,2225c699a36afb253a69074cad850b00
13475,103,2077-01-26,fbf76dfc000a67cab7dc95b88f37475b
13476,103,2077-01-27,221c819fabe4a80a62e7cfb77d73a2c3
13477,103,2077-01-27,dbc50898cf582dfebd6d7adf4eaf9eb6
13478,103,2077-01-27,90ccff101868bc666420b5a026945d3a
13479,103,2077-01-27,f0ade77b43923b38237db569b016ba25
13480,103,2077-01-27,15134fabce1af48f50bc470ddfacdf56
13481,103,2077-01-28,76d0863b5d13a9ed61f7df9149fb93d8
13482,103,2077-01-28,917fac06d4daae681dabfe964ca8c74e
13483,103,2077-01-28,983ae26f39a307ccb2d5e0cb5f752ee5
13484,103,2077-01-28,3f73c265c3fda8f14254bd1765916d05
13485,103,2077-01-28,57f63d38fd5439114eaceb6b8fce4d27
13486,103,2077-01-28,a7dc07edeca4a16b2b8e0eaae142415d
13487,103,2077-01-29,c33ef4454daf70780820e714a3fcce8f
13488,103,2077-01-29,a5a0902ee31d6265b026c53ea428d284
13489,103,2077-01-29,3a06105cf87a4a0d2b22ca218aca4783
13490,103,2077-01-29,3685227c64f66ea8888deca4984ed442
13491,103,2077-01-30,61940b7bc12af1ceb9b3d3754634ae3e
13492,103,2077-01-30,799974951f19a0c730acda2389cc852b
13493,103,2077-01-30,75764a6c5b5f3007d5f6addf322fa7f1
13494,103,2077-01-30,c87ee42d00306dcb6264ceda372b8a47
13495,103,2077-01-30,2b0f6f86f6e028fd9164f0ea12d17ca7
13506,104,2077-01-02,ed7ebf1d0e87774f12b2102e2cba4476
13507,104,2077-01-02,af50a8df9bf6c87ef204851a6a1d1918
13508,104,2077-01-02,282b2d93c42db32b12a17752c36ee10d
13509,104,2077-01-03,d0999cebc8f4ed4eb54d5317367e9b2f
13510,104,2077-01-03,2cc18398df2e6692fffc29a610cb72e3
13511,104,2077-01-04,3c252fa14f21be6264aa55a74246f4d1
13512,104,2077-01-04,01788bf6c7a271a78202e93a3d90aa46
13513,104,2077-01-04,acb797b40a9632e6a031b31100b37630
13514,104,2077-01-04,db4a1766c395480fd973a96c6105f86e
13515,104,2077-01-04,bfb7adf7a99438807f685ad24c7dd7fd
13518,104,2077-01-06,f419f44d19be2787d4830e3bd79dd43f
13519,104,2077-01-06,4843444b2cd1c2d4b2b261e396c5da4a
13520,104,2077-01-06,2410f01cc34c57702bbec8f884db18d5
13521,104,2077-01-06,f2a58d530f82792e08c9ffb0e7f0ee1f
13522,104,2077-01-07,468cbac056133a996283cca7e2976336
13523,104,2077-01-07,58a64841d710f8f56ebebb6aeba57a98
13524,104,2077-01-07,94845a3ed9806f1cef14973830dd8c39
13525,104,2077-01-07,aec3d6abde16f9aad1970fad0fed2cb3
13526,104,2077-01-07,d532f8e870faf8a0d8f6433b7952f38d
13531,104,2077-01-09,e185111ced5be9d23745229b5fff2f16
13532,104,2077-01-09,48c49b993e040952bd64cf8362e5068b
13533,104,2077-01-09,34113f84ba95703fef6b6187de70d6e0
13534,104,2077-01-09,4204dc3a11678c6b1d0be57cfe0a21b0
13535,104,2077-01-09,106dcf42d88466444a4f5c6455c4d2ee
13536,104,2077-01-10,a3d2924150c8fc0c437925e9bc080941
13537,104,2077-01-10,ec9b954aefd15bc4fffe92f5683d1dd2
13538,104,2077-01-10,d84baaa70a252bc91bb2349cd9e8b231
13539,104,2077-01-10,95743904f0de5aa6327dee27efdc81b4
13540,104,2077-01-11,414f7d4cf68fce9015532f85372d58da
13541,104,2077-01-11,42a7e8017ab9578358f118300f4720fb
13542,104,2077-01-11,f28c49d8be62973ac7716e0b87dae2f9
13543,104,2077-01-11,2e5281ee978b78d6f5728aad8f28fedb
13544,104,2077-01-11,bed827b4857bf056d05980661990ccdc
13548,104,2077-01-13,f73f9ab6a0f3235ab7c4554ea19e09b7
13549,104,2077-01-13,0d78f6439e652fdbf801d103430d2e12
13550,104,2077-01-13,98f958ee1bb503e1fba9c90574ecbdb8
13551,104,2077-01-13,1259817cfe2264b52ebda0aea245db63
13552,104,2077-01-14,cdad431591373e47eba5ab6c984c2b55
13553,104,2077-01-14,7b0b190604cb556e2a00b412b7156370
13554,104,2077-01-14,4a9f57c5dadf5bc6555a2e754ca3cfa7
13560,104,2077-01-16,a1028301bbff33a4443273d3d86a3d99
13561,104,2077-01-16,a7dfd48cc83cb097a47814268187b697
13562,104,2077-01-16,e6482081cc9fd2748f7457d6ab23506d
13563,104,2077-01-16,5276818eded29a652edfb6a40c9308c4
13564,104,2077-01-16,d473d250193acc1cb049f2840310c2c4
13565,104,2077-01-17,71b10b95017ebdaa1984b0ded4c2a173
13566,104,2077-01-17,4bea9e07f447fd088811cc81697a4d4e
13567,104,2077-01-17,8c9ffefacf5fdeb898460f35ce928ad0
13568,104,2077-01-17,04cd6b3a4a100219aef16baf900d804e
13569,104,2077-01-17,cdcfb1c07205f7057b0a305eb21e72d5
13570,104,2077-01-18,282ed79347cfc23fc4a700154d671e05
13571,104,2077-01-18,34d2379317fb3635602ad19abbabf397
13572,104,2077-01-18,3f85a33edd5813b5f91631e5d1ff9099
13573,104,2077-01-18,23dc0af4dd299ca63fb05702bf686e6b
13574,104,2077-01-18,96a83c96abbe6d0b40c72b279ebdf76e
13578,104,2077-01-20,770148201c79c84e752d0b31aebdabc7
13579,104,2077-01-20,e13dd027be0f2152ce387ac0ea83d863
13580,104,2077-01-20,100f962d991f6846fc9b3e6699ed9b13
13581,104,2077-01-20,117cdc17fa822afc77008dd9ba74b6af
13582,104,2077-01-20,40882bebd317419cfcea3adc3dcfae6c
13583,104,2077-01-20,ad7fe02e59ae7d37c32f8dd238662d0d
13584,104,2077-01-21,31c1d3f0e9138ff2f553f8a271dda663
13585,104,2077-01-21,d3600ee41761c7da0116a12ea8b6588e
13586,104,2077-01-21,e53ba686b7ad2ec7825f0f4afff80a1b
13587,104,2077-01-21,efc52ad8c8b25e39ff87d69407971378
13588,104,2077-01-21,49d8e07d99ea659f7b7c42fae98836a1
13589,104,2077-01-21,05f56d5f042aa4dce70f211d2a981e15
13595,104,2077-01-23,e30c5701e13a4e6e137d71eb71c416b4
13596,104,2077-01-23,31ab328e47c4ea3fe3015eb7eaa59af9
13597,104,2077-01-23,e3be1c8a8a04cde774ab30e06a41b5b2
13598,104,2077-01-23,2d8a7e57e629a238f50961910df61fe0
13599,104,2077-01-23,aeda4e5a3a22f1e1b0cfe7a8191fb21a
13600,104,2077-01-23,e8ed252ad439861c556d1031b6d8d51f
13604,104,2077-01-25,a77054e9d6c3fb75907aed15140ca1e6
13605,104,2077-01-25,f266449cd5af9f0a409d02703b414f94
13606,104,2077-01-25,4acbedbe977480d19b7b682d4878cae2
13607,104,2077-01-25,d479263a1438a8f9e85937a3a2d4f4a8
13611,104,2077-01-27,556950cd2810a798637000e9e438aac5
13612,104,2077-01-27,9ff0bbc7c4dde77be85a27a1c5ba6d6c
13613,104,2077-01-27,7da9599ceaa0dd2498d02cc7985f5bde
13614,104,2077-01-27,ca6d44105c8d58368d11134a0e2146ff
13615,104,2077-01-27,f334c47648f6c8f9eb0bc8c416f217a2
13616,104,2077-01-28,ea415b5f7047769aac77f70df7226a85
13617,104,2077-01-28,88fce63f42b8b78770aae2e70ccb67bc
13618,104,2077-01-28,34f8150045a976a95a6a16248623f28b
13624,104,2077-01-30,e832d017315675c79731378fad5c15e6
13625,104,2077-01-30,4375b1899f2a38ba3d4c7d08793325ec
13626,104,2077-01-30,92a795b46873063e419773b4f310fc29
13627,104,2077-01-30,581c2ccb2333cbefb5909c5b06953f60
13628,104,2077-01-30,d868f39a91226158ba7e495d145a0ad5
13629,104,2077-01-30,1bb2cdd9a728af16a32aee019a012fb0
13630,104,2077-01-31,b0ba3ef0fbb84634cbda64006c598618
13631,104,2077-01-31,cb4e345e4246a6264a5050d32e227b79
13632,104,2077-01-31,b7e5d59efb3188413e6049cef06b2f5b
13633,104,2077-01-31,6e7f6c38c238834f094d50661ec45fcd
13634,104,2077-01-31,de6e6702f8c798ff599809dc3729e5a1
13635,105,2077-01-01,e87152a7cbeb2c3262d51598e1de52d5
13636,105,2077-01-01,8e887cf8e64ab8e7173701a979476567
13637,105,2077-01-01,0c48ff739d86fc927eeb6b53379cb782
13638,105,2077-01-01,a65eb348fb03103dcd48530b52b996a7
13639,105,2077-01-02,ad9f2f92fd04851d42d216a6954683c3
13640,105,2077-01-02,080eb9c2c128e1337fcc84d8680f404c
13641,105,2077-01-02,27a5eaafdb88c45dd61732d6a6493421
13645,105,2077-01-04,3a3d255db4902a0001b094c2aa24146a
13646,105,2077-01-04,0a2b56600097fa2ea81bfc9774f1baaf
13647,105,2077-01-04,d8b02a85f7fff3856b9dad807b6d0469
13648,105,2077-01-04,2d6f787aa177215c3ac1e15c824e7891
13649,105,2077-01-04,62a7e2da310bdb98fb0b60102a6876e2
13650,105,2077-01-05,0631ba089fcd29d70c2e3d2ae75f7cc9
13651,105,2077-01-05,aa3f874fb850d8908be9af3a69af4289
13652,105,2077-01-05,4223a1d5b9e017dda51515829140e5d2
13653,105,2077-01-05,5bb77e5c6d452aee283844d47756dc05
13654,105,2077-01-05,e2d083a5fd066b082d93042169313e21
13659,105,2077-01-07,b5f30ed55c1e0b0c8be8d25edacb6f94
13660,105,2077-01-07,8520cc3bc0a952ed24958ef3ba47c7e0
13661,105,2077-01-07,676028519e3890cbff8d79635f830913
13662,105,2077-01-07,6a57122a72d2bd5e8a156c678952f88b
13663,105,2077-01-08,574ebc151c3252c2eb93d6504efdc5ab
13664,105,2077-01-08,84a2f99497af741e33d2ffa9f05857ba
13665,105,2077-01-09,045d197cc382e32312ecddbbab72eed6
13666,105,2077-01-09,bf8af7399db538a24dd5e9ce48e562d2
13667,105,2077-01-09,0b4189d291303f65bf1ade6178e13fab
13674,105,2077-01-11,c42c101f89ec57e54230d611f74d5ae1
13675,105,2077-01-11,3f37c010783748f8e8577f732d74054c
13676,105,2077-01-11,480167897cc43b2fb914238f45d7dbbf
13677,105,2077-01-12,c48eb27d5b0a288f5bbf1545c218e001
13678,105,2077-01-12,48338c824f561ce12a6f1c33d8ea4125
13679,105,2077-01-12,47817658c89f15d634d488fabe77d4e2
13680,105,2077-01-12,163fd77a3b90502e0f3aa35e3ec14fae
13686,105,2077-01-14,0b99dab71519032b917dc641cdd7ac5b
13687,105,2077-01-14,ef7d30fd7f6763d2c0c53229b27de2de
13688,105,2077-01-14,7316e11fe78963395fbab4a85d0b8f85
13689,105,2077-01-15,9b4192ee086949047cfc64d86d895c2e
13690,105,2077-01-15,a4c07618e910823c1d3d95a2e696e75f
13691,105,2077-01-15,3cdad14c5d7c1e1fa307772a876b42d7
13692,105,2077-01-15,1288625a4bdcf1109ff5adca3bd33753
13693,105,2077-01-16,455a9ce9e0c8e8a0c7745eecd6a64be4
13694,105,2077-01-16,42ae58924107d3be8c6b7b7e3cfd4164
13695,105,2077-01-16,a8bf0da1f92e868795401cb281371ed7
13696,105,2077-01-16,bc264522d8cc7a47fb5e8f606a6013a9
13697,105,2077-01-16,e5a5d1fa6871e3e01b1cb0d41dc5ffce
13702,105,2077-01-18,5113fbbf6c62901a412b2d5d24daff63
13703,105,2077-01-18,967162a0b2dc0483ad3d0f47dfb1e9ac
13704,105,2077-01-18,11997aab46c754fb90f36b9d8e4eaf99
13705,105,2077-01-18,9fa315bff7fae22608236c2aa527fbd8
13706,105,2077-01-18,0af62754d41faf4cabd69b68b2d0368f
13707,105,2077-01-18,74322d3ea58d8c6643c5508ae0a33af5
13708,105,2077-01-18,a0f1a0686c4ecffbf795ea2d2a42817e
13709,105,2077-01-19,3f64b203421386156d5ef92c600045c6
13710,105,2077-01-19,5456133e67453a4c86d63b50d1f8bc2e
13711,105,2077-01-19,e3537ccce7b6d7ed1b54f9a585985716
13717,105,2077-01-21,e3fc72518f213ad1f39ed9306da322b0
13718,105,2077-01-21,17463ec465317dc0558d5a5234b7b8ba
13719,105,2077-01-21,b4eb391ccdb1a22629fbf8a3b7950cb9
13720,105,2077-01-21,030586fa78fc1abdba85da161d943b08
13721,105,2077-01-22,15501c5743a5376e7556886714f1d36f
13722,105,2077-01-22,2e8ce85304964f73969ede67c5d66498
13723,105,2077-01-22,3f9f19645d91da25c3dc1ae235999cc4
13724,105,2077-01-22,e1e4fdbce97bad3d9230fb606165dc1b
13725,105,2077-01-22,626c077327ebe266ff6d59f06739f311
13726,105,2077-01-23,82d1c46a6014199790e16ead8a170b98
13727,105,2077-01-23,69620311e27d6437b226e8925801d6b2
13728,105,2077-01-23,7967d550a306a50276991b19ddb4d72e
13729,105,2077-01-23,aea2502138f55af2809a728d6308e348
13730,105,2077-01-23,8d97f450424ddf6448b7efe4159d2aa6
13734,105,2077-01-25,8d0edb3d066ad2480d1f7aa966f0fd52
13735,105,2077-01-25,bcb91d59186aa1e622116246fc3fe62c
13736,105,2077-01-25,9c156653d889d37811915236feed8660
13737,105,2077-01-25,5be5d2b913dcf4dd9ad2759c2e150d92
13738,105,2077-01-26,9ab05403ac7808cbfba3da26665f7a9c
13739,105,2077-01-26,72fb22982ac69857cb2432f13589836e
13745,105,2077-01-28,197375e98eac65e65da5ff18ec512978
13746,105,2077-01-28,e2ba9673fc8a4f64bbebfc27f0d73ad2
13747,105,2077-01-28,d7f71f28449665f9eefc114e5e7d3e7b
13748,105,2077-01-28,696732fbfd6231bac5df185fae52e8ce
13749,105,2077-01-29,396f2f40f528b0bcfeb546b915917247
13750,105,2077-01-29,64357314e1c294fca2c6419e6b6d59af
13751,105,2077-01-29,72a6d73ab903ffb7b81f5fc679103a7e
13752,105,2077-01-29,aded6ee2a29750522670aad156b654bd
13753,105,2077-01-29,16b0ad329cb228a9007353d31da0dad5
13754,105,2077-01-30,2b9977c8d7c6e4217bb29e2f2a2eafc1
13755,105,2077-01-30,fa3ac9e7b5e2ed174bc1104f1c9ec9b6
13756,105,2077-01-30,323e403f79d8cdb24a2480338f6ea9d6
13757,105,2077-01-30,0f975e34d0dba01feac553cb9dd64857
13758,105,2077-01-30,5fd28170bd0b91d09f02ae9983bc67e6
13764,106,2077-01-01,5f06f7aeeca9a91b8cab79b2b83bdda5
13765,106,2077-01-01,e40d53ca19cd28f7dae77368fab8df4d
13766,106,2077-01-01,8d373a5f49b37b82596aaaadb567e6ff
13767,106,2077-01-01,976e158e7e9b74c8fdd20c3f259daf15
13768,106,2077-01-02,870288944660351d6d2f35dee759701e
13769,106,2077-01-02,164710e8521a5b39302f816392f05bc2
13770,106,2077-01-02,65d141290a7de8a5c5ad8c972e8e6eff
13771,106,2077-01-03,3894de97e081b06e5749a83e6bed2399
13772,106,2077-01-03,2ff87ef2c8e0ec43f54888b94b9d5d05
13773,106,2077-01-03,c2aa4a54d4c5f5728e121f37b40472b9
13774,106,2077-01-04,74707d064c4eeda12c3bf2f1807a7198
13775,106,2077-01-04,26fcf9e127023b55bc1dab3feacf45a8
13776,106,2077-01-04,6968240043185f65f22097299b865f6b
13777,106,2077-01-04,74367f78d716836cc099eeb6497f8703
13778,106,2077-01-04,f799c7725ba6830f41f0a8f886c6ff94
13785,106,2077-01-06,9d0fd14c56f15732cb894bec23bd6a13
13786,106,2077-01-06,4c038c24158aa04f63a0ddf71c462716
13787,106,2077-01-06,c81ef80ecde3d941d129c74e91d91d0b
13788,106,2077-01-06,b34e2442144b3750a1e533d4e6cc468b
13793,106,2077-01-08,0cfe3c931a81acba365b335768dd0d93
13794,106,2077-01-08,d2093598e3babd6de5b9912472fb42e4
13795,106,2077-01-08,dcc058d450e756b26ab0d8a789cd8863
13796,106,2077-01-09,643fb86c8172fb56d8898497eb682c27
13797,106,2077-01-09,064e3a5648fb4a7f911155bd81f87fd2
13798,106,2077-01-09,a84f33ae6490fe0c1335b1b5180d92fa
13799,106,2077-01-09,328de839e30893a67fc55ee2bf2ff5ae
13800,106,2077-01-09,4fd461cb569f30c031f9f94580af80c1
13801,106,2077-01-10,84b184211c5d929d9435a371eb505cad
13802,106,2077-01-10,646e69d6e105d351e4e31a2e02a69b0e
13803,106,2077-01-10,1de6b7909d0cb2fa54f7e321f505a4b9
13804,106,2077-01-10,2674cea93e3214abce13e072a2dc2ca5
13805,106,2077-01-10,e71490137b17f3d1eb2e7298b2599a34
13806,106,2077-01-11,f3a3cc4e1b8b4b0438505c0a38efad9f
13807,106,2077-01-11,71ffa17407d66e134442eebb32d330ec
13808,106,2077-01-11,1de5b30a72e738862b9f25c1131f2a98
13809,106,2077-01-11,fd7a2c9c29fd3962afc288c0d0e1aad4
13810,106,2077-01-11,62cb1b02c845efe41e4f41b8c1fc87fd
13811,106,2077-01-11,729404b28f3bd32761c667a668453f4c
13815,106,2077-01-13,45ddfa251d2530f6865be72a998b03dc
13816,106,2077-01-13,43b136e4e130934ebda7768e3e728671
13817,106,2077-01-13,2aaee6030450367cb4236c87570c25a9
13818,106,2077-01-13,a5dcd040486a679c3f649e721d8351dc
13823,106,2077-01-15,16e66f0d674db0deec510772414cd5b1
13824,106,2077-01-15,1408358fe6a7f9327dd41a5651ac284c
13825,106,2077-01-15,a74d1ff33e951286f8b41bd995f0c5e0
13826,106,2077-01-15,af6ed7985af478ed7c4ab93cee8772de
13827,106,2077-01-15,f075ae724a0ea982e4f09f003990a0e7
13828,106,2077-01-16,7cd5a1d4664804885ed5092f68ff1842
13829,106,2077-01-16,822bfaa40020f5d6b232139160b48b05
13830,106,2077-01-16,376dc62eeb4b777df0f1e58a91a7818f
13831,106,2077-01-16,aba2b11d01c3742d77a4391276731579
13832,106,2077-01-17,2d8fe42de2f833581faa077f788329fa
13833,106,2077-01-17,08b94fd98ee63a60c5d191649dcfe29a
13834,106,2077-01-17,042aec9e604155f2f06c0a16c5f9ba06
13835,106,2077-01-18,51e2038e383ecfc953bf1ab5a0747c63
13836,106,2077-01-18,bbc4cd33ff8bc2cfdff66557dbd84a85
13837,106,2077-01-18,c55c6eea07345c455a100597687a61d2
13838,106,2077-01-18,29f81692d9af87c8826aafca8ff5dad3
13839,106,2077-01-18,e286a04b20bc52074820789fd5eb78f6
13845,106,2077-01-20,4c0303ffb193bd5e66078909a15268aa
13846,106,2077-01-20,9c25dc28b94e5226f1983330dc421cec
13847,106,2077-01-20,b2f1384b8feb04d2de9a85124dc64613
13854,106,2077-01-22,bfb26b513b7a640448c79c3bdd6d2bb0
13855,106,2077-01-22,32f84b597629f37d9ef53d714fce6fa1
13856,106,2077-01-22,076db4058c59c7390c4ceec61646ea33
13857,106,2077-01-22,a6143dafe10eb30e48832f3a092674e0
13858,106,2077-01-22,751d8d469b4f5508690047d65cbdac1b
13859,106,2077-01-23,dcf702356e8c9c78c3fd3e87f0d8896f
13860,106,2077-01-23,d4dcf709a96dca127d0429d73c443afb
13861,106,2077-01-23,320274ee8b7f2e8a82d37d07f64c0e0b
13862,106,2077-01-23,4c74dcfeac90df69aed5c8a90125e696
13867,106,2077-01-25,8f7b2d9100577f77aa8fbb4f51c0366e
13868,106,2077-01-25,06c765902df5e6af92864147e1995fa3
13869,106,2077-01-25,6dc4a31db60d3da6b1d477315619952e
13870,106,2077-01-25,73eb26ad4e0c9d3f4a7bdede7856b79a
13871,106,2077-01-25,bca314ed6a27eb1a7ce8434de54e3453
13875,106,2077-01-27,807c2fa13d210319043db7c80d7cfb00
